"Date","Time (LST)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2023/07/27","17:48","1.251","-","1.69"
"2023/07/27","17:54","1.243","-","1.69"
"2023/07/27","18:00","1.237","-","1.69"
"2023/07/27","18:06","1.231","-","1.66"
"2023/07/27","18:12","1.226","-","1.7"
"2023/07/27","18:18","1.222","-","1.66"
"2023/07/27","18:24","1.218","-","1.7"
"2023/07/27","18:30","1.216","-","1.66"
"2023/07/27","18:36","1.213","-","1.68"
"2023/07/27","18:42","1.212","-","1.62"
"2023/07/27","18:48","1.211","-","1.65"
"2023/07/27","18:54","1.21","-","1.63"
"2023/07/27","19:00","1.21","-","1.69"
"2023/07/27","19:06","1.211","-","1.67"
"2023/07/27","19:12","1.212","-","1.63"
"2023/07/27","19:18","1.213","-","1.62"
"2023/07/27","19:24","1.215","-","1.67"
"2023/07/27","19:30","1.217","-","1.64"
"2023/07/27","19:36","1.219","-","1.67"
"2023/07/27","19:42","1.222","-","1.69"
"2023/07/27","19:48","1.225","-","1.63"
"2023/07/27","19:54","1.228","-","1.64"
"2023/07/27","20:00","1.231","-","1.68"
"2023/07/27","20:06","1.234","-","1.69"
"2023/07/27","20:12","1.238","-","1.65"
"2023/07/27","20:18","1.241","-","1.69"
"2023/07/27","20:24","1.245","-","1.67"
"2023/07/27","20:30","1.248","-","1.69"
"2023/07/27","20:36","1.252","-","1.69"
"2023/07/27","20:42","1.255","-","1.66"
"2023/07/27","20:48","1.259","-","1.7"
"2023/07/27","20:54","1.262","-","1.66"
"2023/07/27","21:00","1.265","-","1.7"
"2023/07/27","21:06","1.268","-","1.7"
"2023/07/27","21:12","1.27","-","1.7"
"2023/07/27","21:18","1.272","-","1.71"
"2023/07/27","21:24","1.274","-","1.67"
"2023/07/27","21:30","1.275","-","1.68"
"2023/07/27","21:36","1.276","-","1.69"
"2023/07/27","21:42","1.276","-","1.74"
"2023/07/27","21:48","1.276","-","1.71"
"2023/07/27","21:54","1.274","-","1.66"
"2023/07/27","22:00","1.273","-","1.7"
"2023/07/27","22:06","1.27","-","1.76"
"2023/07/27","22:12","1.267","-","1.68"
"2023/07/27","22:18","1.262","-","1.72"
"2023/07/27","22:24","1.257","-","1.67"
"2023/07/27","22:30","1.251","-","1.67"
"2023/07/27","22:36","1.244","-","1.67"
"2023/07/27","22:42","1.236","-","1.72"
"2023/07/27","22:48","1.227","-","1.64"
"2023/07/27","22:54","1.217","-","1.63"
"2023/07/27","23:00","1.206","-","1.66"
"2023/07/27","23:06","1.195","-","1.71"
"2023/07/27","23:12","1.182","-","1.6"
"2023/07/27","23:18","1.168","-","1.6"
"2023/07/27","23:24","1.153","-","1.66"
"2023/07/27","23:30","1.137","-","1.58"
"2023/07/27","23:36","1.121","-","1.55"
"2023/07/27","23:42","1.103","-","1.57"
"2023/07/27","23:48","1.085","-","1.54"
"2023/07/27","23:54","1.065","-","1.56"
"2023/07/28","00:00","1.045","-","1.51"
"2023/07/28","00:06","1.024","-","1.47"
"2023/07/28","00:12","1.003","-","1.43"
"2023/07/28","00:18","0.981","-","1.48"
"2023/07/28","00:24","0.958","-","1.48"
"2023/07/28","00:30","0.934","-","1.38"
"2023/07/28","00:36","0.91","-","1.33"
"2023/07/28","00:42","0.885","-","1.4"
"2023/07/28","00:48","0.86","-","1.35"
"2023/07/28","00:54","0.835","-","1.32"
"2023/07/28","01:00","0.809","-","1.27"
"2023/07/28","01:06","0.782","-","1.23"
"2023/07/28","01:12","0.756","-","1.22"
"2023/07/28","01:18","0.729","-","1.15"
"2023/07/28","01:24","0.702","-","1.11"
"2023/07/28","01:30","0.674","-","1.15"
"2023/07/28","01:36","0.647","-","1.15"
"2023/07/28","01:42","0.619","-","1.04"
"2023/07/28","01:48","0.591","-","1.01"
"2023/07/28","01:54","0.564","-","0.98"
"2023/07/28","02:00","0.536","-","0.96"
"2023/07/28","02:06","0.508","-","0.94"
"2023/07/28","02:12","0.481","-","0.95"
"2023/07/28","02:18","0.453","-","0.9"
"2023/07/28","02:24","0.426","-","0.82"
"2023/07/28","02:30","0.399","-","0.81"
"2023/07/28","02:36","0.372","-","0.8"
"2023/07/28","02:42","0.346","-","0.8"
"2023/07/28","02:48","0.32","-","0.83"
"2023/07/28","02:54","0.294","-","0.77"
"2023/07/28","03:00","0.269","-","0.68"
"2023/07/28","03:06","0.245","-","0.72"
"2023/07/28","03:12","0.222","-","0.72"
"2023/07/28","03:18","0.199","-","0.81"
"2023/07/28","03:24","0.177","-","0.68"
"2023/07/28","03:30","0.156","-","0.55"
"2023/07/28","03:36","0.136","-","0.61"
"2023/07/28","03:42","0.117","-","0.69"
"2023/07/28","03:48","0.099","-","0.66"
"2023/07/28","03:54","0.082","-","0.56"
"2023/07/28","04:00","0.067","-","0.47"
"2023/07/28","04:06","0.053","-","0.52"
"2023/07/28","04:12","0.04","-","0.57"
"2023/07/28","04:18","0.029","-","0.59"
"2023/07/28","04:24","0.02","-","0.58"
"2023/07/28","04:30","0.012","-","0.47"
"2023/07/28","04:36","0.005","-","0.52"
"2023/07/28","04:42","0.001","-","0.53"
"2023/07/28","04:48","-0.002","-","0.56"
"2023/07/28","04:54","-0.003","-","0.54"
"2023/07/28","05:00","-0.002","-","0.48"
"2023/07/28","05:06","0.001","-","0.55"
"2023/07/28","05:12","0.005","-","0.55"
"2023/07/28","05:18","0.012","-","0.61"
"2023/07/28","05:24","0.02","-","0.55"
"2023/07/28","05:30","0.03","-","0.51"
"2023/07/28","05:36","0.042","-","0.62"
"2023/07/28","05:42","0.056","-","0.6"
"2023/07/28","05:48","0.072","-","0.67"
"2023/07/28","05:54","0.09","-","0.67"
"2023/07/28","06:00","0.109","-","0.67"
"2023/07/28","06:06","0.13","-","0.67"
"2023/07/28","06:12","0.153","-","0.71"
"2023/07/28","06:18","0.178","-","0.8"
"2023/07/28","06:24","0.204","-","0.76"
"2023/07/28","06:30","0.232","-","0.81"
"2023/07/28","06:36","0.262","-","0.84"
"2023/07/28","06:42","0.293","-","0.82"
"2023/07/28","06:48","0.325","-","0.93"
"2023/07/28","06:54","0.359","-","0.92"
"2023/07/28","07:00","0.394","-","0.9"
"2023/07/28","07:06","0.431","-","0.99"
"2023/07/28","07:12","0.469","-","1"
"2023/07/28","07:18","0.508","-","1.06"
"2023/07/28","07:24","0.548","-","1.1"
"2023/07/28","07:30","0.59","-","1.06"
"2023/07/28","07:36","0.632","-","1.12"
"2023/07/28","07:42","0.676","-","1.18"
"2023/07/28","07:48","0.72","-","1.29"
"2023/07/28","07:54","0.766","-","1.32"
"2023/07/28","08:00","0.812","-","1.31"
"2023/07/28","08:06","0.859","-","1.32"
"2023/07/28","08:12","0.906","-","1.45"
"2023/07/28","08:18","0.954","-","1.43"
"2023/07/28","08:24","1.003","-","1.55"
"2023/07/28","08:30","1.052","-","1.53"
"2023/07/28","08:36","1.102","-","1.55"
"2023/07/28","08:42","1.152","-","1.62"
"2023/07/28","08:48","1.202","-","1.74"
"2023/07/28","08:54","1.253","-","1.78"
"2023/07/28","09:00","1.304","-","1.79"
"2023/07/28","09:06","1.354","-","1.78"
"2023/07/28","09:12","1.405","-","1.88"
"2023/07/28","09:18","1.456","-","1.97"
"2023/07/28","09:24","1.506","-","1.98"
"2023/07/28","09:30","1.556","-","2.01"
"2023/07/28","09:36","1.606","-","2"
"2023/07/28","09:42","1.655","-","2.16"
"2023/07/28","09:48","1.703","-","2.13"
"2023/07/28","09:54","1.751","-","2.16"
"2023/07/28","10:00","1.798","-","2.2"
"2023/07/28","10:06","1.845","-","2.27"
"2023/07/28","10:12","1.89","-","2.33"
"2023/07/28","10:18","1.935","-","2.44"
"2023/07/28","10:24","1.978","-","2.36"
"2023/07/28","10:30","2.02","-","2.45"
"2023/07/28","10:36","2.061","-","2.55"
"2023/07/28","10:42","2.101","-","2.55"
"2023/07/28","10:48","2.139","-","2.57"
"2023/07/28","10:54","2.176","-","2.61"
"2023/07/28","11:00","2.211","-","2.64"
"2023/07/28","11:06","2.245","-","2.68"
"2023/07/28","11:12","2.277","-","2.76"
"2023/07/28","11:18","2.308","-","2.71"
"2023/07/28","11:24","2.337","-","2.74"
"2023/07/28","11:30","2.364","-","2.8"
"2023/07/28","11:36","2.39","-","2.74"
"2023/07/28","11:42","2.413","-","2.85"
"2023/07/28","11:48","2.435","-","2.9"
"2023/07/28","11:54","2.455","-","2.9"
"2023/07/28","12:00","2.473","-","2.92"
"2023/07/28","12:06","2.49","-","2.91"
"2023/07/28","12:12","2.504","-","2.98"
"2023/07/28","12:18","2.517","-","3.01"
"2023/07/28","12:24","2.528","-","2.94"
"2023/07/28","12:30","2.536","-","2.97"
"2023/07/28","12:36","2.543","-","2.99"
"2023/07/28","12:42","2.548","-","3.03"
"2023/07/28","12:48","2.552","-","3.05"
"2023/07/28","12:54","2.553","-","3.01"
"2023/07/28","13:00","2.553","-","2.97"
"2023/07/28","13:06","2.55","-","2.96"
"2023/07/28","13:12","2.546","-","3.06"
"2023/07/28","13:18","2.54","-","3.03"
"2023/07/28","13:24","2.533","-","2.97"
"2023/07/28","13:30","2.523","-","2.96"
"2023/07/28","13:36","2.512","-","2.97"
"2023/07/28","13:42","2.499","-","3.01"
"2023/07/28","13:48","2.484","-","2.94"
"2023/07/28","13:54","2.468","-","2.85"
"2023/07/28","14:00","2.45","-","2.93"
"2023/07/28","14:06","2.431","-","2.92"
"2023/07/28","14:12","2.41","-","2.88"
"2023/07/28","14:18","2.387","-","2.8"
"2023/07/28","14:24","2.364","-","2.78"
"2023/07/28","14:30","2.338","-","2.77"
"2023/07/28","14:36","2.312","-","2.8"
"2023/07/28","14:42","2.284","-","2.72"
"2023/07/28","14:48","2.255","-","2.68"
"2023/07/28","14:54","2.225","-","2.61"
"2023/07/28","15:00","2.194","-","2.6"
"2023/07/28","15:06","2.161","-","2.61"
"2023/07/28","15:12","2.128","-","2.58"
"2023/07/28","15:18","2.095","-","2.48"
"2023/07/28","15:24","2.06","-","2.43"
"2023/07/28","15:30","2.025","-","2.49"
"2023/07/28","15:36","1.989","-","2.46"
"2023/07/28","15:42","1.953","-","2.31"
"2023/07/28","15:48","1.917","-","2.31"
"2023/07/28","15:54","1.88","-","2.29"
"2023/07/28","16:00","1.844","-","2.25"
"2023/07/28","16:06","1.807","-","2.24"
"2023/07/28","16:12","1.77","-","2.17"
"2023/07/28","16:18","1.734","-","2.08"
"2023/07/28","16:24","1.697","-","2.09"
"2023/07/28","16:30","1.661","-","2.11"
"2023/07/28","16:36","1.626","-","2.01"
"2023/07/28","16:42","1.591","-","1.98"
"2023/07/28","16:48","1.556","-","1.98"
"2023/07/28","16:54","1.523","-","1.94"
"2023/07/28","17:00","1.49","-","1.85"
"2023/07/28","17:06","1.458","-","1.86"
"2023/07/28","17:12","1.426","-","1.88"
"2023/07/28","17:18","1.396","-","1.79"
"2023/07/28","17:24","1.367","-","1.78"
"2023/07/28","17:30","1.339","-","1.71"
"2023/07/28","17:36","1.311","-","1.72"
"2023/07/28","17:42","1.285","-","1.71"
"2023/07/28","17:48","1.261","-","1.69"
"2023/07/28","17:54","1.237","-","1.63"
"2023/07/28","18:00","1.215","-","1.61"
"2023/07/28","18:06","1.193","-","1.58"
"2023/07/28","18:12","1.174","-","1.57"
"2023/07/28","18:18","1.155","-","1.56"
"2023/07/28","18:24","1.138","-","1.56"
"2023/07/28","18:30","1.121","-","1.54"
"2023/07/28","18:36","1.107","-","1.5"
"2023/07/28","18:42","1.093","-","1.54"
"2023/07/28","18:48","1.081","-","1.47"
"2023/07/28","18:54","1.07","-","1.49"
"2023/07/28","19:00","1.06","-","1.51"
"2023/07/28","19:06","1.051","-","1.46"
"2023/07/28","19:12","1.044","-","1.48"
"2023/07/28","19:18","1.038","-","1.47"
"2023/07/28","19:24","1.033","-","1.38"
"2023/07/28","19:30","1.029","-","1.5"
"2023/07/28","19:36","1.026","-","1.48"
"2023/07/28","19:42","1.024","-","1.35"
"2023/07/28","19:48","1.023","-","1.44"
"2023/07/28","19:54","1.023","-","1.47"
"2023/07/28","20:00","1.024","-","1.4"
"2023/07/28","20:06","1.026","-","1.44"
"2023/07/28","20:12","1.029","-","1.44"
"2023/07/28","20:18","1.033","-","1.48"
"2023/07/28","20:24","1.037","-","1.38"
"2023/07/28","20:30","1.042","-","1.43"
"2023/07/28","20:36","1.048","-","1.46"
"2023/07/28","20:42","1.054","-","1.44"
"2023/07/28","20:48","1.061","-","1.44"
"2023/07/28","20:54","1.068","-","1.52"
"2023/07/28","21:00","1.075","-","1.48"
"2023/07/28","21:06","1.083","-","1.45"
"2023/07/28","21:12","1.091","-","1.5"
"2023/07/28","21:18","1.1","-","1.51"
"2023/07/28","21:24","1.108","-","1.58"
"2023/07/28","21:30","1.117","-","1.5"
"2023/07/28","21:36","1.125","-","1.55"
"2023/07/28","21:42","1.134","-","1.56"
"2023/07/28","21:48","1.142","-","1.56"
"2023/07/28","21:54","1.15","-","1.58"
"2023/07/28","22:00","1.158","-","1.57"
"2023/07/28","22:06","1.166","-","1.59"
"2023/07/28","22:12","1.173","-","1.53"
"2023/07/28","22:18","1.18","-","1.62"
"2023/07/28","22:24","1.186","-","1.62"
"2023/07/28","22:30","1.191","-","1.62"
"2023/07/28","22:36","1.196","-","1.6"
"2023/07/28","22:42","1.2","-","1.61"
"2023/07/28","22:48","1.204","-","1.6"
"2023/07/28","22:54","1.206","-","1.65"
"2023/07/28","23:00","1.208","-","1.6"
"2023/07/28","23:06","1.209","-","1.66"
"2023/07/28","23:12","1.209","-","1.62"
"2023/07/28","23:18","1.208","-","1.59"
"2023/07/28","23:24","1.205","-","1.64"
"2023/07/28","23:30","1.202","-","1.69"
"2023/07/28","23:36","1.198","-","1.61"
"2023/07/28","23:42","1.193","-","1.56"
"2023/07/28","23:48","1.187","-","1.61"
"2023/07/28","23:54","1.179","-","1.58"
"2023/07/29","00:00","1.17","-","1.62"
"2023/07/29","00:06","1.161","-","1.58"
"2023/07/29","00:12","1.15","-","1.56"
"2023/07/29","00:18","1.138","-","1.52"
"2023/07/29","00:24","1.124","-","1.56"
"2023/07/29","00:30","1.11","-","1.6"
"2023/07/29","00:36","1.095","-","1.57"
"2023/07/29","00:42","1.078","-","1.49"
"2023/07/29","00:48","1.06","-","1.48"
"2023/07/29","00:54","1.041","-","1.5"
"2023/07/29","01:00","1.021","-","1.55"
"2023/07/29","01:06","1","-","1.43"
"2023/07/29","01:12","0.978","-","1.4"
"2023/07/29","01:18","0.955","-","1.4"
"2023/07/29","01:24","0.931","-","1.42"
"2023/07/29","01:30","0.906","-","1.4"
"2023/07/29","01:36","0.88","-","1.38"
"2023/07/29","01:42","0.853","-","1.27"
"2023/07/29","01:48","0.826","-","1.32"
"2023/07/29","01:54","0.797","-","1.3"
"2023/07/29","02:00","0.768","-","1.28"
"2023/07/29","02:06","0.738","-","1.25"
"2023/07/29","02:12","0.707","-","1.18"
"2023/07/29","02:18","0.676","-","1.22"
"2023/07/29","02:24","0.644","-","1.16"
"2023/07/29","02:30","0.611","-","1.15"
"2023/07/29","02:36","0.579","-","1.04"
"2023/07/29","02:42","0.546","-","1.01"
"2023/07/29","02:48","0.512","-","1.06"
"2023/07/29","02:54","0.479","-","1.02"
"2023/07/29","03:00","0.445","-","0.98"
"2023/07/29","03:06","0.411","-","0.92"
"2023/07/29","03:12","0.378","-","0.87"
"2023/07/29","03:18","0.344","-","0.87"
"2023/07/29","03:24","0.311","-","0.87"
"2023/07/29","03:30","0.278","-","0.82"
"2023/07/29","03:36","0.246","-","0.74"
"2023/07/29","03:42","0.214","-","0.75"
"2023/07/29","03:48","0.182","-","0.78"
"2023/07/29","03:54","0.152","-","0.69"
"2023/07/29","04:00","0.122","-","0.6"
"2023/07/29","04:06","0.092","-","0.69"
"2023/07/29","04:12","0.064","-","0.65"
"2023/07/29","04:18","0.037","-","0.55"
"2023/07/29","04:24","0.012","-","0.57"
"2023/07/29","04:30","-0.013","-","0.58"
"2023/07/29","04:36","-0.036","-","0.53"
"2023/07/29","04:42","-0.058","-","0.52"
"2023/07/29","04:48","-0.079","-","0.49"
"2023/07/29","04:54","-0.098","-","0.41"
"2023/07/29","05:00","-0.115","-","0.48"
"2023/07/29","05:06","-0.13","-","0.49"
"2023/07/29","05:12","-0.144","-","0.42"
"2023/07/29","05:18","-0.156","-","0.42"
"2023/07/29","05:24","-0.166","-","0.45"
"2023/07/29","05:30","-0.174","-","0.36"
"2023/07/29","05:36","-0.18","-","0.37"
"2023/07/29","05:42","-0.184","-","0.48"
"2023/07/29","05:48","-0.186","-","0.41"
"2023/07/29","05:54","-0.186","-","0.39"
"2023/07/29","06:00","-0.183","-","0.39"
"2023/07/29","06:06","-0.179","-","0.34"
"2023/07/29","06:12","-0.172","-","0.41"
"2023/07/29","06:18","-0.163","-","0.43"
"2023/07/29","06:24","-0.152","-","0.46"
"2023/07/29","06:30","-0.139","-","0.41"
"2023/07/29","06:36","-0.123","-","0.39"
"2023/07/29","06:42","-0.105","-","0.54"
"2023/07/29","06:48","-0.085","-","0.51"
"2023/07/29","06:54","-0.063","-","0.5"
"2023/07/29","07:00","-0.039","-","0.51"
"2023/07/29","07:06","-0.012","-","0.53"
"2023/07/29","07:12","0.017","-","0.54"
"2023/07/29","07:18","0.048","-","0.58"
"2023/07/29","07:24","0.08","-","0.66"
"2023/07/29","07:30","0.115","-","0.64"
"2023/07/29","07:36","0.152","-","0.67"
"2023/07/29","07:42","0.191","-","0.71"
"2023/07/29","07:48","0.232","-","0.75"
"2023/07/29","07:54","0.274","-","0.78"
"2023/07/29","08:00","0.319","-","0.78"
"2023/07/29","08:06","0.365","-","0.92"
"2023/07/29","08:12","0.412","-","0.94"
"2023/07/29","08:18","0.461","-","0.93"
"2023/07/29","08:24","0.512","-","1"
"2023/07/29","08:30","0.564","-","1.12"
"2023/07/29","08:36","0.617","-","1.07"
"2023/07/29","08:42","0.672","-","1.14"
"2023/07/29","08:48","0.728","-","1.28"
"2023/07/29","08:54","0.784","-","1.31"
"2023/07/29","09:00","0.842","-","1.28"
"2023/07/29","09:06","0.9","-","1.33"
"2023/07/29","09:12","0.96","-","1.45"
"2023/07/29","09:18","1.019","-","1.54"
"2023/07/29","09:24","1.08","-","1.57"
"2023/07/29","09:30","1.141","-","1.6"
"2023/07/29","09:36","1.202","-","1.63"
"2023/07/29","09:42","1.263","-","1.72"
"2023/07/29","09:48","1.325","-","1.78"
"2023/07/29","09:54","1.386","-","1.89"
"2023/07/29","10:00","1.448","-","1.91"
"2023/07/29","10:06","1.509","-","1.95"
"2023/07/29","10:12","1.57","-","2.07"
"2023/07/29","10:18","1.63","-","2.09"
"2023/07/29","10:24","1.69","-","2.13"
"2023/07/29","10:30","1.75","-","2.22"
"2023/07/29","10:36","1.809","-","2.25"
"2023/07/29","10:42","1.867","-","2.3"
"2023/07/29","10:48","1.924","-","2.41"
"2023/07/29","10:54","1.98","-","2.43"
"2023/07/29","11:00","2.035","-","2.47"
"2023/07/29","11:06","2.089","-","2.59"
"2023/07/29","11:12","2.142","-","2.6"
"2023/07/29","11:18","2.193","-","2.59"
"2023/07/29","11:24","2.243","-","2.68"
"2023/07/29","11:30","2.291","-","2.71"
"2023/07/29","11:36","2.338","-","2.79"
"2023/07/29","11:42","2.383","-","2.88"
"2023/07/29","11:48","2.427","-","2.86"
"2023/07/29","11:54","2.469","-","2.89"
"2023/07/29","12:00","2.508","-","2.94"
"2023/07/29","12:06","2.546","-","2.99"
"2023/07/29","12:12","2.582","-","3.04"
"2023/07/29","12:18","2.616","-","3.06"
"2023/07/29","12:24","2.647","-","3.06"
"2023/07/29","12:30","2.677","-","3.16"
"2023/07/29","12:36","2.704","-","3.13"
"2023/07/29","12:42","2.729","-","3.15"
"2023/07/29","12:48","2.751","-","3.18"
"2023/07/29","12:54","2.772","-","3.22"
"2023/07/29","13:00","2.789","-","3.27"
"2023/07/29","13:06","2.805","-","3.29"
"2023/07/29","13:12","2.818","-","3.28"
"2023/07/29","13:18","2.828","-","3.29"
"2023/07/29","13:24","2.836","-","3.29"
"2023/07/29","13:30","2.842","-","3.3"
"2023/07/29","13:36","2.844","-","3.32"
"2023/07/29","13:42","2.845","-","3.27"
"2023/07/29","13:48","2.843","-","3.24"
"2023/07/29","13:54","2.838","-","3.31"
"2023/07/29","14:00","2.831","-","3.31"
"2023/07/29","14:06","2.822","-","3.25"
"2023/07/29","14:12","2.81","-","3.23"
"2023/07/29","14:18","2.796","-","3.3"
"2023/07/29","14:24","2.779","-","3.23"
"2023/07/29","14:30","2.76","-","3.23"
"2023/07/29","14:36","2.739","-","3.21"
"2023/07/29","14:42","2.716","-","3.18"
"2023/07/29","14:48","2.691","-","3.17"
"2023/07/29","14:54","2.664","-","3.11"
"2023/07/29","15:00","2.634","-","3.03"
"2023/07/29","15:06","2.603","-","3.07"
"2023/07/29","15:12","2.57","-","3.01"
"2023/07/29","15:18","2.536","-","2.96"
"2023/07/29","15:24","2.5","-","3.04"
"2023/07/29","15:30","2.462","-","2.95"
"2023/07/29","15:36","2.423","-","2.81"
"2023/07/29","15:42","2.383","-","2.81"
"2023/07/29","15:48","2.341","-","2.82"
"2023/07/29","15:54","2.299","-","2.79"
"2023/07/29","16:00","2.255","-","2.69"
"2023/07/29","16:06","2.211","-","2.67"
"2023/07/29","16:12","2.166","-","2.68"
"2023/07/29","16:18","2.12","-","2.57"
"2023/07/29","16:24","2.074","-","2.56"
"2023/07/29","16:30","2.028","-","2.55"
"2023/07/29","16:36","1.981","-","2.47"
"2023/07/29","16:42","1.934","-","2.39"
"2023/07/29","16:48","1.887","-","2.43"
"2023/07/29","16:54","1.84","-","2.36"
"2023/07/29","17:00","1.793","-","2.36"
"2023/07/29","17:06","1.746","-","2.31"
"2023/07/29","17:12","1.7","-","2.19"
"2023/07/29","17:18","1.654","-","2.17"
"2023/07/29","17:24","1.608","-","2.16"
"2023/07/29","17:30","1.564","-","2.17"
"2023/07/29","17:36","1.52","-","2.07"
"2023/07/29","17:42","1.477","-","2.05"
"2023/07/29","17:48","1.434","-","1.98"
"2023/07/29","17:54","1.393","-","1.97"
"2023/07/29","18:00","1.353","-","1.97"
"2023/07/29","18:06","1.314","-","1.89"
"2023/07/29","18:12","1.277","-","1.78"
"2023/07/29","18:18","1.24","-","1.85"
"2023/07/29","18:24","1.206","-","1.79"
"2023/07/29","18:30","1.172","-","1.76"
"2023/07/29","18:36","1.14","-","1.68"
"2023/07/29","18:42","1.11","-","1.69"
"2023/07/29","18:48","1.081","-","1.69"
"2023/07/29","18:54","1.054","-","1.65"
"2023/07/29","19:00","1.028","-","1.63"
"2023/07/29","19:06","1.005","-","1.56"
"2023/07/29","19:12","0.983","-","1.57"
"2023/07/29","19:18","0.962","-","1.58"
"2023/07/29","19:24","0.944","-","1.57"
"2023/07/29","19:30","0.927","-","1.48"
"2023/07/29","19:36","0.912","-","1.5"
"2023/07/29","19:42","0.899","-","1.45"
"2023/07/29","19:48","0.888","-","1.53"
"2023/07/29","19:54","0.878","-","1.49"
"2023/07/29","20:00","0.87","-","1.41"
"2023/07/29","20:06","0.864","-","1.42"
"2023/07/29","20:12","0.859","-","1.48"
"2023/07/29","20:18","0.856","-","1.48"
"2023/07/29","20:24","0.855","-","1.34"
"2023/07/29","20:30","0.855","-","1.43"
"2023/07/29","20:36","0.857","-","1.46"
"2023/07/29","20:42","0.86","-","1.39"
"2023/07/29","20:48","0.864","-","1.41"
"2023/07/29","20:54","0.869","-","1.4"
"2023/07/29","21:00","0.876","-","1.41"
"2023/07/29","21:06","0.884","-","1.41"
"2023/07/29","21:12","0.893","-","1.46"
"2023/07/29","21:18","0.902","-","1.44"
"2023/07/29","21:24","0.913","-","1.41"
"2023/07/29","21:30","0.924","-","1.5"
"2023/07/29","21:36","0.936","-","1.48"
"2023/07/29","21:42","0.949","-","1.48"
"2023/07/29","21:48","0.962","-","1.46"
"2023/07/29","21:54","0.976","-","1.5"
"2023/07/29","22:00","0.99","-","1.56"
"2023/07/29","22:06","1.004","-","1.54"
